"station","year","month","po4f","nh4f","no2f","no3f","no23f","chla_n","po4f_cens","nh4f_cens","no2f_cens","no3f_cens","no23f_cens","chla_n_cens"
"pdbbynut",2014,12,,,,,,0.425,,,,,,0
"pdbbynut",2015,1,0.06915,0.02405,0.00435,0.34185,0.34625,0.595,0,0,0,0,0,0
"pdbbynut",2015,2,0.06645,0.00775,0.0036,0.3226,0.32615,0.655,0,0,0,0,0,0
"pdbbynut",2015,3,0.055,0.00675,0.00325,0.26665,0.2698,5.005,0,0,0,0,0,0
"pdbbynut",2015,4,,,,,,4.71,,,,,,0
"pdbbynut",2015,5,,,,,,2.285,,,,,,0
"pdbbynut",2015,6,,,,,,5.61,,,,,,0
"pdbbynut",2015,7,0.057,0.0199,0.00245,0.0698,0.07225,2.47,0,0,0,0,0,0
"pdbbynut",2015,8,0.057,0.03955,0.0039,0.0747,0.0786,2.835,0,0,0,0,0,0
"pdbbynut",2015,9,0.05905,0.04265,0.00655,0.1014,0.10795,2.4,0,0,0,0,0,0
"pdbbynut",2015,10,0.0478,0.0329,0.00495,0.09515,0.1001,2.905,0,0,0,0,0,0
"pdbbynut",2015,11,0.07155,0.03255,0.0072,0.3058,0.313,0.84,0,0,0,0,0,0
"pdbbynut",2015,12,0.07205,0.01385,0.00365,0.3717,0.37535,0.35,0,0,0,0,0,0
"pdbbynut",2016,1,0.0686,0.0092,0.00315,0.3496,0.35275,0.515,0,0,0,0,0,0
"pdbbynut",2016,2,0.06525,0.00975,0.00345,0.33675,0.34025,0.58,0,0,0,0,0,0
"pdbbynut",2016,3,0.05085,0.01365,0.00405,0.22445,0.22845,2.235,0,0,0,0,0,0
"pdbbynut",2016,4,0.0219,0.00185,4e-04,,0.0064,12.485,0,1,0,,1,0
"pdbbynut",2016,5,0.0451,0.02075,0.0026,0.09475,0.0974,1.915,0,0,0,0,0,0
"pdbbynut",2016,6,0.04385,,,,,2.81,0,,,,,0
"pdbbynut",2016,7,0.04655,0.00735,8e-04,0.0066,0.00675,3.215,0,0,0,0,1,0
"pdbbynut",2016,8,0.0573,0.0247,0.00215,0.021,0.02315,4.955,0,0,0,0,0,0
"pdbbynut",2016,9,0.0425,0.0183,0.00255,0.0217,0.0242,5.03,0,0,0,0,0,0
"pdbbynut",2016,10,0.0487,0.03825,0.0057,0.1193,0.125,2.13,0,0,0,0,0,0
"pdbbynut",2016,11,0.0671,0.03585,0.008,0.32585,0.33385,0.74,0,0,0,0,0,0
"pdbbynut",2016,12,0.06655,0.0231,0.00485,0.3344,0.33925,0.615,0,0,0,0,0,0
"pdbbynut",2017,1,0.06935,0.0139,0.0041,0.3436,0.3477,0.41,0,0,0,0,0,0
"pdbbynut",2017,2,0.0652,0.01425,0.00345,0.35365,0.35715,0.625,0,0,0,0,0,0
"pdbbynut",2017,3,0.0528,0.0165,0.00345,0.30185,0.3053,1.475,0,0,0,0,0,0
"pdbbynut",2017,4,0.0561,0.0207,0.0044,0.29355,0.29795,1.705,0,0,0,0,0,0
"pdbbynut",2017,5,,,,,,2.105,,,,,,0
"pdbbynut",2017,6,0.0331,0.01215,0.00075,0.0032,0.00405,,0,0,0,0,1,
"pdbbynut",2017,7,0.03345,7e-04,0.00035,,0.004,2.3,0,1,0,,1,0
"pdbbynut",2017,8,0.072,0.01125,6e-04,0.00445,0.0051,3.47,0,0,0,0,0,0
"pdbbynut",2017,9,0.076,0.03245,0.0024,0.02305,0.02545,2.37,0,0,0,0,0,0
"pdbbynut",2017,10,,0.07415,0.0062,0.2641,0.27025,2.21,,0,0,0,0,0
"pdbbynut",2017,11,0.06125,0.00295,,0.3422,0.34595,0.635,0,0,,0,0,0
"pdbbynut",2017,12,,,,,,0.515,,,,,,0
"pdbbynut",2018,1,,0.0105,0.0036,0.38055,0.38415,0.395,,0,0,0,0,0
"pdbbynut",2018,2,0.0663,0.0086,0.00385,0.37715,0.38105,0.32,0,0,0,0,0,0
"pdbbynut",2018,3,0.06155,,0.00365,0.33495,0.3386,0.93,0,,0,0,0,0
"pdbbynut",2018,4,,,0.00255,,,1.88,,,0,,,0
"pdbbynut",2018,5,0.0279,0.0071,0.00135,0.0212,0.0225,3.01,0,0,0,0,0,0
"pdbbynut",2018,6,0.03455,0.0049,0.0017,0.04075,0.04245,,0,0,0,0,0,
"pdbbynut",2018,7,0.03515,0.01905,6e-04,,0.0052,11.605,0,0,0,,1,0
"pdbbynut",2018,8,0.04785,0.0131,0.002,0.02715,0.02915,2.545,0,0,0,0,0,0
"pdbbynut",2018,9,0.05155,0.02025,0.00275,0.07375,0.0765,2.11,0,0,0,0,0,0
"pdbbynut",2018,10,,,,,,2.64,,,,,,0
"pdbbynut",2018,11,,,,,,0.565,,,,,,0
"pdbbynut",2018,12,0.0699,0.01225,0.00415,0.37725,0.3814,0.365,0,0,0,0,0,0
"pdbbynut",2019,1,0.0669,0.0138,0.004,0.366,0.37,0.565,0,0,0,0,0,0
"pdbbynut",2019,2,0.06385,0.00915,0.0032,0.34295,0.34615,0.82,0,0,0,0,0,0
"pdbbynut",2019,3,0.039,0.0101,0.00325,0.143,0.1462,1.925,0,0,0,0,0,0
"pdbbynut",2019,4,0.0325,0.01215,0.00225,0.05305,0.0553,2.63,0,0,0,0,0,0
"pdbbynut",2019,5,0.03905,0.0157,0.0031,0.079,0.0821,2.17,0,0,0,0,0,0
"pdbbynut",2019,6,0.0342,0.01215,0.001,0.0012,0.0134,4.125,0,0,1,0,1,0
"pdbbynut",2019,7,0.04485,0.0147,0.00205,0.01885,0.0209,2.595,0,0,0,0,0,0
"pdbbynut",2019,8,0.0531,0.02105,0.0019,0.02795,0.02985,3.455,0,0,0,0,0,0
"pdbbynut",2019,9,0.05775,0.0259,0.0044,0.1505,0.15495,2.035,0,0,0,0,0,0
"pdbbynut",2019,10,0.06505,0.01945,0.007,0.30165,0.30865,1.585,0,0,0,0,0,0
"pdbbynut",2019,11,,,,,,1.715,,,,,,0
"pdbbynut",2019,12,,,,,,0.58,,,,,,0
"pdbbynut",2020,1,0.0715,0.0049,0.0025,0.4038,0.4063,0.635,0,0,0,0,0,0
"pdbbynut",2020,2,0.0659,0.0114,0.00375,0.36225,0.36605,1.125,0,0,0,0,0,0
"pdbbynut",2020,3,,,,,,,,,,,,
"pdbbynut",2020,4,,,,,,,,,,,,
"pdbbynut",2020,5,,,,,,,,,,,,
"pdbbynut",2020,6,0.03305,0.015,0.0021,0.00585,0.0143,6.205,0,0,1,0,1,0
"pdbbynut",2020,7,0.0482,0.0121,0.0021,0.00315,0.0143,7.845,0,0,1,0,1,0
"pdbbynut",2020,8,0.0487,0.00985,0.0021,4e-04,0.0143,13.15,0,0,1,0,1,0
"pdbbynut",2020,9,,,,,,24.625,,,,,,0
"pdbbynut",2020,10,,,,,,6.705,,,,,,0
"pdbbynut",2020,11,0.05925,0.04295,0.00675,0.3125,0.31925,1.65,0,0,0,0,0,0
"pdbbynut",2020,12,0.0697,0.00945,0.0035,0.37645,0.37995,0.81,0,0,0,0,0,0
"pdbbynut",2021,1,,,,,,0.39,,,,,,0
"pdbbynut",2021,2,0.0647,0.0137,0.00305,0.3525,0.3555,0.585,0,0,0,0,0,0
"pdbbynut",2021,3,0.06345,0.0115,0.0034,0.34515,0.34855,0.98,0,0,0,0,0,0
"pdbbynut",2021,4,0.0424,0.01685,0.0029,0.1485,0.1514,,0,0,0,0,0,
"pdbbynut",2021,5,,,,0.18945,,1.51,,,,0,,0
"pdbbynut",2021,6,0.04015,0.0081,0.00315,0.0722,0.0753,3.48,0,0,0,0,0,0
"pdbbynut",2021,7,0.0461,0.0194,0.00355,0.1498,0.1534,2.615,0,0,0,0,0,0
"pdbbynut",2021,8,0.0535,0.0197,0.00315,0.03735,0.0404,3.48,0,0,0,0,0,0
"pdbbynut",2021,9,,0.0021,0.0021,0.0063,0.0143,10.835,,1,1,0,1,0
"pdbbynut",2021,10,0.054,0.0364,0.00795,0.19835,0.20635,1.48,0,0,0,0,0,0
"pdbbynut",2021,11,,,,,,1.08,,,,,,0
"pdbbynut",2021,12,,,,,,0.34,,,,,,0
"pdbbynut",2022,1,0.07035,0.01365,0.00335,0.3986,0.40195,0.25,0,0,0,0,0,0
"pdbbynut",2022,2,0.0693,0.009,0.00375,0.3919,0.39565,0.67,0,0,0,0,0,0
"pdbbynut",2022,3,0.06265,0.01255,0.0038,0.35875,0.36255,0.565,0,0,0,0,0,0
"pdbbynut",2022,4,0.05945,0.01825,0.0057,0.32895,0.33475,1.28,0,0,0,0,0,0
"pdbbynut",2022,5,0.0372,0.01415,0.0016,0.05325,0.0549,2.415,0,0,0,0,0,0
"pdbbynut",2022,6,0.0387,0.0121,0.003,0.0682,0.07125,3.675,0,0,0,0,0,0
"pdbbynut",2022,7,0.04275,0.01235,0.00335,0.08525,0.0886,3.255,0,0,0,0,0,0
"pdbbynut",2022,8,0.05105,0.00295,0.00135,0.00605,0.0074,7.36,0,0,0,0,0,0
"pdbbynut",2022,9,,,,,,4.59,,,,,,0
"pdbbynut",2022,10,,,,,,3.15,,,,,,0
"pdbbynut",2022,11,0.07135,0.03925,0.00635,0.35375,0.36015,0.495,0,0,0,0,0,0
"pdbbynut",2022,12,0.0779,0.0145,0.0044,0.4049,0.4093,0.52,0,0,0,0,0,0
"pdbbynut",2023,1,0.0771,0.00635,0.004,0.4043,0.4083,0.275,0,0,0,0,0,0
"pdbbynut",2023,2,0.07185,0.00595,0.00455,0.38525,0.38985,0.435,0,0,0,0,0,0
"pdbbynut",2023,3,,,,,,1.125,,,,,,0
"pdbbynut",2023,4,,,,,,1.505,,,,,,0
"pdbbynut",2023,5,0.0571,0.03085,0.0046,0.20165,0.2062,1.23,0,0,0,0,0,0
"pdbbynut",2023,6,,,,,,4.875,,,,,,0
"pdbbynut",2023,7,,,,,,4.18,,,,,,0
"pdbbynut",2023,8,0.0643,0.0262,0.0051,0.18195,0.1871,2.39,0,0,0,0,0,0
"pdbbynut",2023,9,,,,,,,,,,,,
"pdbbynut",2023,10,,,,,,3.08,,,,,,0
"pdbbynut",2023,11,,,,,,0.9,,,,,,0
"pdbbynut",2023,12,,,,,,0.575,,,,,,0
"pdbgdnut",2007,1,0.07545,0.0057,0.00295,0.393675,0.396625,0.3375,0,0,0,0,0,0
"pdbgdnut",2007,2,0.071675,0.0148,0.00385,0.394,0.39785,0.91,0,0,0,0,0,0
"pdbgdnut",2007,3,0.06985,0.00365,0.0052,0.3922,0.3974,1.96,0,1,0,0,0,0
"pdbgdnut",2007,4,0.0497,0.013125,0.003775,0.200025,0.2038,2.7875,0,0,0,0,0,0
"pdbgdnut",2007,5,0.047425,0.022,0.003725,0.2869,0.290625,3.145,0,0,0,0,0,0
"pdbgdnut",2007,6,,,,,,1.26,,,,,,0
"pdbgdnut",2007,7,0.056675,0.02005,0.00455,0.297375,0.301925,1.6725,0,0,0,0,0,0
"pdbgdnut",2007,8,0.0542,0.0281,0.0049,0.2568,0.2617,2.17,0,0,0,0,0,0
"pdbgdnut",2007,9,0.0586,0.0363666666666667,0.00586666666666667,0.288366666666667,0.294233333333333,2.545,0,0,0,0,0,0
"pdbgdnut",2007,10,0.07745,0.0175,0.007075,0.38405,0.391125,0.555,0,0,0,0,0,0
"pdbgdnut",2007,11,0.075975,0.008225,0.0045,0.376875,0.381375,0.665,0,0,0,0,0,0
"pdbgdnut",2007,12,0.07645,0.0045,0.0036,0.39535,0.39895,0.335,0,0,0,0,0,0
"pdbgdnut",2008,1,0.07585,0.0021,0.00215,0.4029,0.40505,0.4775,0,0,0,0,0,0
"pdbgdnut",2008,2,0.07295,8e-04,0.003625,0.391,0.39725,0.7925,0,1,0,0,0,0
"pdbgdnut",2008,3,0.06835,0.0058,0.00415,0.34445,0.3486,,0,0,0,0,0,
"pdbgdnut",2008,4,0.0619,0.0228,0.0039,0.26245,0.277,5.0475,0,0,0,0,0,0
"pdbgdnut",2008,5,0.05725,0.03505,0.0043,0.2629,0.2672,1.785,0,0,0,0,0,0
"pdbgdnut",2008,6,,,,,,2.2675,,,,,,0
"pdbgdnut",2008,7,0.06045,0.021675,0.0054,0.3013,0.3067,0.8625,0,0,0,0,0,0
"pdbgdnut",2008,8,0.06055,0.018525,0.0046,0.268975,0.273575,2.1525,0,0,0,0,0,0
"pdbgdnut",2008,9,0.058,0.028875,0.003925,0.256475,0.2604,2.38,0,0,0,0,0,0
"pdbgdnut",2008,10,0.07265,0.0306833333333333,0.00618333333333333,0.311116666666667,0.3173,1.88166666666667,0,0,0,0,0,0
"pdbgdnut",2008,11,0.074425,0.0098,0.005225,0.3911,0.396325,0.8275,0,0,0,0,0,0
"pdbgdnut",2008,12,,0.00685,0.00475,0.38535,0.3901,0.43,,0,0,0,0,0
"pdbgdnut",2009,1,0.0795,0.005425,0.003575,0.42155,0.42515,0.7,0,0,0,0,0,0
"pdbgdnut",2009,2,0.07775,0.00325,0.004025,0.384525,0.388525,1.685,0,0,0,0,0,0
"pdbgdnut",2009,3,0.077,0.01635,0.00545,0.371275,0.376725,0.885,0,0,0,0,0,0
"pdbgdnut",2009,4,0.064,0.032225,0.005025,0.29885,0.3039,6.17,0,0,0,0,0,0
"pdbgdnut",2009,5,0.06425,0.0422,0.0049,0.27185,0.276775,2.4375,0,0,0,0,0,0
"pdbgdnut",2009,6,0.047,0.020575,0.0039,0.19865,0.20255,11.43,0,0,0,0,0,0
"pdbgdnut",2009,7,0.06875,,,,,3.9825,0,,,,,0
"pdbgdnut",2009,8,0.06425,0.02745,0.005475,0.2702,0.27565,1.775,0,0,0,0,0,0
"pdbgdnut",2009,9,0.068,0.02985,0.0045,0.28645,0.29095,1.3,0,0,0,0,0,0
"pdbgdnut",2009,10,0.0675,0.017475,0.004925,0.32125,0.326175,1.7625,0,0,0,0,0,0
"pdbgdnut",2009,11,0.0775,0.006325,0.0065,0.386525,0.393,0.295,0,0,0,0,0,0
"pdbgdnut",2009,12,0.07475,0.0053,0.005475,0.387075,0.39255,0.3025,0,1,0,0,0,0
"pdbgdnut",2010,1,,,,,,0.3775,,,,,,0
"pdbgdnut",2010,2,0.07405,0.0039,0.003,0.385375,0.388375,0.55,0,0,0,0,0,0
"pdbgdnut",2010,3,,0.00685,0.00385,0.358625,0.362525,1.5575,,0,0,0,0,0
"pdbgdnut",2010,4,,,,,,4.32,,,,,,0
"pdbgdnut",2010,5,0.05345,0.028175,0.004125,,,1.245,0,0,0,,,0
"pdbgdnut",2010,6,0.06715,0.04185,0.00425,0.2584,0.26255,1.555,0,0,0,0,0,0
"pdbgdnut",2010,7,,,,,,2.195,,,,,,0
"pdbgdnut",2010,8,,,,,,4.08,,,,,,0
"pdbgdnut",2010,9,0.07195,0.0267,0.00725,0.2845,0.29175,2.11,0,0,0,0,0,0
"pdbgdnut",2010,10,0.07305,0.02505,0.003525,0.3116,0.315075,2.375,0,0,0,0,0,0
"pdbgdnut",2010,11,0.0744,0.02165,0.0055,0.37505,0.38055,0.6375,0,0,0,0,0,0
"pdbgdnut",2010,12,,,,,,0.2275,,,,,,0
"pdbgdnut",2011,1,0.07525,0.0051,0.0032,0.393,0.396225,0.2625,0,1,0,0,0,0
"pdbgdnut",2011,2,0.069375,0.0051,0.00335,0.38225,0.3856,0.4775,0,1,0,0,0,0
"pdbgdnut",2011,3,0.0692,0.00605,0.004375,0.366025,0.370375,1.3225,0,0,0,0,0,0
"pdbgdnut",2011,4,0.0641,0.009,0.0056,0.33825,0.34385,3.185,0,0,0,0,0,0
"pdbgdnut",2011,5,,,,,,3.2975,,,,,,0
"pdbgdnut",2011,6,,,,,,1.62,,,,,,0
"pdbgdnut",2011,7,,,,,,1.265,,,,,,0
"pdbgdnut",2011,8,0.0616,0.0135,0.0044,0.30185,0.30625,2.2275,0,0,0,0,0,0
"pdbgdnut",2011,9,0.05285,,0.004,0.21295,0.217,4.805,0,,0,0,0,0
"pdbgdnut",2011,10,,,,,,0.625,,,,,,0
"pdbgdnut",2011,11,,,,,0.37965,0.54,,,,,0,0
"pdbgdnut",2011,12,0.07555,,0.00525,0.38115,0.3864,0.285,0,,0,0,0,0
"pdbgdnut",2012,1,0.0726,0.0034,0.0029,0.3917,0.3946,0.37,0,0,0,0,0,0
"pdbgdnut",2012,2,0.07055,6e-04,0.00415,0.38145,0.3856,0.415,0,1,0,0,0,0
"pdbgdnut",2012,3,,,,,,0.865,,,,,,0
"pdbgdnut",2012,4,,,,,,1.87,,,,,,0
"pdbgdnut",2012,5,0.03455,0.02165,0.003,0.1541,0.15705,11.455,0,0,0,0,0,0
"pdbgdnut",2012,6,,,,,,,,,,,,
"pdbgdnut",2012,7,0.05495,0.02,0.0048,0.2729,0.27775,3.665,0,0,0,0,0,0
"pdbgdnut",2012,8,0.03975,0.0173,0.00275,0.1612,0.16395,4.28,0,0,0,0,0,0
"pdbgdnut",2012,9,0.069,0.03395,0.01055,0.2766,0.2872,2.96,0,0,0,0,0,0
"pdbgdnut",2012,10,0.0597,0.03325,0.004,0.22375,0.2278,8.47,0,0,0,0,0,0
"pdbgdnut",2012,11,0.07045,0.0156,0.00925,0.3466,0.3545,0.645,0,0,0,0,0,0
"pdbgdnut",2012,12,0.07325,0.0022,0.00295,0.387,0.38995,0.515,0,0,0,0,0,0
"pdbgdnut",2013,1,0.0733,0.00645,0.0025,0.3815,0.384,,0,0,0,0,0,
"pdbgdnut",2013,2,,,,,,2.305,,,,,,0
"pdbgdnut",2013,3,0.06745,0.00935,0.0051,0.3549,0.3601,1.275,0,0,0,0,0,0
"pdbgdnut",2013,4,0.06195,0.0257,0.0038,0.31425,0.31805,0.675,0,0,0,0,0,0
"pdbgdnut",2013,5,0.0605,0.03695,0.0046,0.24345,0.24805,3.62,0,0,0,0,0,0
"pdbgdnut",2013,6,,,,,,1.685,,,,,,0
"pdbgdnut",2013,7,0.0536,0.05,0.004,0.16125,0.1653,3.545,0,0,0,0,0,0
"pdbgdnut",2013,8,0.06195,0.04075,0.0048,0.2598,0.2646,2.9,0,0,0,0,0,0
"pdbgdnut",2013,9,0.06335,0.0246,0.00425,0.29685,0.3011,4.045,0,0,0,0,0,0
"pdbgdnut",2013,10,0.0686,0.0271,0.005,0.32745,0.33245,4.015,0,0,0,0,0,0
"pdbgdnut",2013,11,0.0694,0.0209,0.00535,0.33165,0.337,0.35,0,0,0,0,0,0
"pdbgdnut",2013,12,,,,,,0.4,,,,,,0
"pdbgdnut",2014,1,,,,,,,,,,,,
"pdbgdnut",2014,2,,0.00185,0.0036,0.39435,0.39795,0.46,,1,0,0,0,0
"pdbgdnut",2014,3,,,,,,0.595,,,,,,0
"pdbgdnut",2014,4,0.0637,,0.0062,0.33285,0.33905,2.675,0,,0,0,0,0
"pdbgdnut",2014,5,,0.04335,0.0035,0.29815,0.30165,2.02,,0,0,0,0,0
"pdbgdnut",2014,6,,,,,,0.95,,,,,,0
"pdbgdnut",2014,7,0.04325,0.01545,0.00515,0.21915,0.2243,6.92,0,0,0,0,0,0
"pdbgdnut",2014,8,,,,,,0.755,,,,,,0
"pdbgdnut",2014,9,0.06335,0.0272,0.0052,0.2726,0.2778,2.89,0,0,0,0,0,0
"pdbgdnut",2014,10,,,,,,0.675,,,,,,0
"pdbgdnut",2014,11,,,,,,0.505,,,,,,0
"pdbgdnut",2014,12,,,,,,0.355,,,,,,0
"pdbgdnut",2015,1,0.0706,0.00145,0.0032,0.34465,0.34785,0.305,0,1,0,0,0,0
"pdbgdnut",2015,2,0.068,0.00475,0.0036,0.33875,0.3423,0.535,0,0,0,0,0,0
"pdbgdnut",2015,3,0.0602,,0.00365,0.30715,0.3108,5.545,0,,0,0,0,0
"pdbgdnut",2015,4,,,,,,3.26,,,,,,0
"pdbgdnut",2015,5,,,,,,4.475,,,,,,0
"pdbgdnut",2015,6,,,,,,2.92,,,,,,0
"pdbgdnut",2015,7,0.0617,0.0349,0.00455,0.22445,0.22895,2.145,0,0,0,0,0,0
"pdbgdnut",2015,8,0.0529,0.02675,0.00455,0.2069,0.21145,3.79,0,0,0,0,0,0
"pdbgdnut",2015,9,0.06795,0.04325,0.0072,0.2226,0.2298,3.95,0,0,0,0,0,0
"pdbgdnut",2015,10,0.0599,0.02225,0.0066,0.24425,0.25085,5.89,0,0,0,0,0,0
"pdbgdnut",2015,11,0.0759,0.0109,0.0064,0.3322,0.3386,0.61,0,0,0,0,0,0
"pdbgdnut",2015,12,0.0727,0.00725,0.0035,0.3728,0.3763,0.28,0,0,0,0,0,0
"pdbgdnut",2016,1,0.0665,0.00405,0.00275,0.35685,0.3596,0.42,0,0,0,0,0,0
"pdbgdnut",2016,2,0.0661,0.0036,0.00335,0.34605,0.3494,0.565,0,0,0,0,0,0
"pdbgdnut",2016,3,0.06695,0.0071,0.0051,0.34575,0.35085,1.28,0,0,0,0,0,0
"pdbgdnut",2016,4,0.0584,0.0291,0.00565,0.2664,0.27205,1.785,0,0,0,0,0,0
"pdbgdnut",2016,5,0.047,0.03155,0.0034,0.1991,0.2025,2.32,0,0,0,0,0,0
"pdbgdnut",2016,6,0.04875,0.02755,0.0052,0.2033,0.20855,5.31,0,0,0,0,0,0
"pdbgdnut",2016,7,0.05505,0.03465,0.00415,0.2347,0.2389,12.8,0,0,0,0,0,0
"pdbgdnut",2016,8,0.05645,0.0335,0.0053,0.21895,0.22425,5.4,0,0,0,0,0,0
"pdbgdnut",2016,9,0.05025,0.01695,0.0056,0.1974,0.203,4.93,0,0,0,0,0,0
"pdbgdnut",2016,10,0.0671,0.0266,0.00485,0.29165,0.2965,3.615,0,0,0,0,0,0
"pdbgdnut",2016,11,0.0711,0.00715,0.00655,0.3564,0.363,0.32,0,0,0,0,0,0
"pdbgdnut",2016,12,0.0695,0.0052,0.0044,0.35445,0.35885,0.46,0,0,0,0,0,0
"pdbgdnut",2017,1,0.07,0.0073,0.00365,0.36035,0.36395,0.325,0,0,0,0,0,0
"pdbgdnut",2017,2,0.0687,0.0087,0.0032,0.37565,0.37885,0.41,0,0,0,0,0,0
"pdbgdnut",2017,3,0.0609,0.01135,0.0038,0.3387,0.3425,0.645,0,0,0,0,0,0
"pdbgdnut",2017,4,0.05715,0.02425,0.0038,0.32145,0.32525,1.815,0,0,0,0,0,0
"pdbgdnut",2017,5,0.0447,,0.00385,0.1968,0.2006,1.26,0,,0,0,0,0
"pdbgdnut",2017,6,0.0545,0.0421,0.0054,0.24505,0.25055,0.805,0,0,0,0,0,0
"pdbgdnut",2017,7,0.049,,0.00425,0.1876,0.1919,,0,,0,0,0,
"pdbgdnut",2017,8,0.06175,0.0408,0.0041,0.2173,0.2214,1.855,0,0,0,0,0,0
"pdbgdnut",2017,9,0.0602,0.0424,0.00425,0.2481,0.25235,0.81,0,0,0,0,0,0
"pdbgdnut",2017,10,,0.03305,0.0042,0.29545,0.2996,3.025,,0,0,0,0,0
"pdbgdnut",2017,11,0.0644,0.0092,0.0053,0.37905,0.3844,0.735,0,0,0,0,0,0
"pdbgdnut",2017,12,,,,,,0.495,,,,,,0
"pdbgdnut",2018,1,,0.0025,0.00355,0.38465,0.3882,0.315,,0,0,0,0,0
"pdbgdnut",2018,2,0.06155,0.00105,0.00375,0.38085,0.38455,0.28,0,1,0,0,0,0
"pdbgdnut",2018,3,0.0658,0.0034,0.0036,0.3689,0.3725,0.615,0,1,0,0,0,0
"pdbgdnut",2018,4,0.0617,0.0331,0.0034,0.30695,0.3104,0.48,0,0,0,0,0,0
"pdbgdnut",2018,5,0.056,0.0341,0.00585,0.26255,0.2684,3.265,0,0,0,0,0,0
"pdbgdnut",2018,6,0.0518,0.02255,0.00475,0.2582,0.263,1.155,0,0,0,0,0,0
"pdbgdnut",2018,7,0.0467,0.01845,0.00465,0.20945,0.21405,3.48,0,0,0,0,0,0
"pdbgdnut",2018,8,0.058,0.0379,0.00465,0.25715,0.2618,2.655,0,0,0,0,0,0
"pdbgdnut",2018,9,0.0554,0.03895,0.00525,0.22375,0.22905,1.825,0,0,0,0,0,0
"pdbgdnut",2018,10,,,,,,,,,,,,
"pdbgdnut",2018,11,,,,,,0.48,,,,,,0
"pdbgdnut",2018,12,0.07215,0.0036,0.0037,0.3894,0.3931,0.33,0,1,0,0,0,0
"pdbgdnut",2019,1,0.06905,0.0034,0.0036,0.38095,0.38455,0.365,0,1,0,0,0,0
"pdbgdnut",2019,2,0.0657,0.0034,0.00285,0.35705,0.35995,1.065,0,1,0,0,0,0
"pdbgdnut",2019,3,0.05585,0.0086,0.00435,0.29285,0.2972,5.445,0,0,0,0,0,0
"pdbgdnut",2019,4,0.0538,0.03745,0.00345,0.2351,0.2385,2.87,0,0,0,0,0,0
"pdbgdnut",2019,5,0.048,0.036,0.00485,0.1982,0.20305,,0,0,0,0,0,
"pdbgdnut",2019,6,0.05555,0.01665,0.0085,0.253,0.26145,5.29,0,0,0,0,0,0
"pdbgdnut",2019,7,0.0571,0.0218,0.0058,0.263,0.2688,3.455,0,0,0,0,0,0
"pdbgdnut",2019,8,0.0567,0.02035,0.00525,0.25855,0.2639,2.05,0,0,0,0,0,0
"pdbgdnut",2019,9,0.06215,0.02815,0.006,0.28255,0.28855,1.64,0,0,0,0,0,0
"pdbgdnut",2019,10,0.06435,0.0182,0.007,0.31055,0.31755,1.29,0,0,0,0,0,0
"pdbgdnut",2019,11,0.0651,,0.004,0.36275,0.36675,,0,,0,0,0,
"pdbgdnut",2019,12,,,,,,0.38,,,,,,0
"pdbgdnut",2020,1,0.0713,0.0044,0.0023,0.4048,0.4071,0.55,0,0,0,0,0,0
"pdbgdnut",2020,2,0.0698,0.00515,0.003,0.38755,0.39055,0.725,0,0,0,0,0,0
"pdbgdnut",2020,3,,,,,,,,,,,,
"pdbgdnut",2020,4,,,,,,,,,,,,
"pdbgdnut",2020,5,,,,,,,,,,,,
"pdbgdnut",2020,6,0.0652,0.03045,0.0054,0.29995,0.30535,2.055,0,0,0,0,0,0
"pdbgdnut",2020,7,0.0516,0.01265,0.00425,0.23855,0.2428,,0,0,0,0,0,
"pdbgdnut",2020,8,0.0509,0.03395,0.004,0.2091,0.2131,6.21,0,0,0,0,0,0
"pdbgdnut",2020,9,,,,,,,,,,,,
"pdbgdnut",2020,10,,,,,,4.285,,,,,,0
"pdbgdnut",2020,11,,0.02325,0.0052,0.333,0.3382,1.05,,0,0,0,0,0
"pdbgdnut",2020,12,0.0697,0.0027,0.003,0.3871,0.39015,0.615,0,0,0,0,0,0
"pdbgdnut",2021,1,,,,,,0.37,,,,,,0
"pdbgdnut",2021,2,0.06715,0.00425,0.0025,0.3655,0.368,0.415,0,0,0,0,0,0
"pdbgdnut",2021,3,0.0663,0.0055,0.00345,0.35205,0.35555,0.985,0,0,0,0,0,0
"pdbgdnut",2021,4,0.05805,0.0357,0.0031,0.29065,0.29375,2.475,0,0,0,0,0,0
"pdbgdnut",2021,5,,,,0.25785,,,,,,0,,
"pdbgdnut",2021,6,0.05605,0.01745,0.0067,0.2873,0.29405,2.975,0,0,0,0,0,0
"pdbgdnut",2021,7,0.06185,0.0286,0.00475,0.30185,0.3066,,0,0,0,0,0,
"pdbgdnut",2021,8,0.05815,0.0347,0.0052,0.2529,0.2581,3.715,0,0,0,0,0,0
"pdbgdnut",2021,9,,0.0131,0.0065,0.2745,0.281,,,0,0,0,0,
"pdbgdnut",2021,10,0.0681,0.0297,0.00535,0.3218,0.32715,1.5,0,0,0,0,0,0
"pdbgdnut",2021,11,,,,,,0.76,,,,,,0
"pdbgdnut",2021,12,,,,,,0.24,,,,,,0
"pdbgdnut",2022,1,0.0684,0.0054,0.00315,,,0.245,0,0,0,,,0
"pdbgdnut",2022,2,0.07035,0.00675,0.00375,0.40095,0.4047,0.32,0,0,0,0,0,0
"pdbgdnut",2022,3,0.0657,0.0078,0.0034,0.3814,0.38485,0.89,0,0,0,0,0,0
